seed_lot,crop,genotype_class,seed_age_class,latent_vigor,latent_tolerance,stress,intervention,replicate,baseline_germ_pct,baseline_root_cm,baseline_shoot_cm,baseline_el_pct,baseline_mda,baseline_proline,baseline_catalase,germination_pct,t50_days,root_length_cm,shoot_length_cm,seedling_length_cm,vigour_index,electrolyte_leakage_pct,mda,proline,catalase,recovery_pct
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat,ProteinHydrolysate,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,73.7839171439996,5.1080414676426456,3.342198998364176,2.745469031239832,6.087668029604008,449.17199349647746,23.23151023438445,5.416239189769049,23.857602089730694,0.03452262388173478,66.99240973509075
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat,ResiliencePrimer,1,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,74.52490311369087,4.8498218004097655,4.384862573237746,3.1088053076326188,7.493667880870365,558.4648727880411,23.37155741533993,3.726744913158079,22.51983213931728,0.03535030759767182,66.29854659596582
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat,ResiliencePrimer,2,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,75.37683870920462,4.9992523023001345,3.841233736395182,3.2717387091065033,7.112972445501685,536.1533767675973,24.25358168542317,3.9979729780425,23.261420753188453,0.033516666725171396,57.865027263978504
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat,ResiliencePrimer,3,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,75.71975649616653,4.964894286274842,3.1413959245973397,3.3172387135309536,6.458634638128293,489.046242096781,24.46104262776823,3.9695410823860855,23.21421647593021,0.03540469493395717,69.47096873792394
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat,ResiliencePrimer,4,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,75.2262483951409,4.441880802354525,3.946614155558512,3.505751944004928,7.45236609956344,560.6135433372866,22.855109825073004,4.7483188708539315,25.212677595912407,0.033295314798174644,55.96826279071282
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat,ResiliencePrimer,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,75.17440456060439,4.616559169180126,3.69138189611569,3.271790271429762,6.963172167545451,523.4523215482023,21.80113834662663,3.218122790904752,25.95249002578821,0.03175724621998872,65.38005900094552
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,None,1,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,65.48968514149037,5.856532238548528,2.9659186826230353,2.3681188561248434,5.334037538747879,349.3244389454888,33.02068994110381,8.064852477314778,30.101665859968247,0.03275471558732354,51.980542929384576
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,None,2,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,67.5161793068401,5.982432316480315,3.297639943293608,3.200122550275447,6.497762493569055,438.70409760906875,34.05855047811654,7.976368209045736,34.59428797216011,0.03053555048214027,46.568250709150036
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,None,3,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,64.16279613411095,6.055964354100398,3.56348659416244,2.9604093047266713,6.523895898889111,418.5914025605845,31.72466049483022,7.806587422954855,34.35939624700766,0.032872568016973865,43.131184906306565
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,None,4,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,64.42885230059939,6.136254794364363,3.2032293126253286,3.152579931388752,6.355809244014081,409.49749503336744,32.744452760289505,8.151292543473383,31.27490329040724,0.02681295977741839,42.09509460519233
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,None,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,69.83038531873237,5.893463079891355,3.4739937867365223,2.7781663461950643,6.252160132931587,436.5907511570297,34.5436658625261,8.025985841859688,33.36532533515206,0.029491424504689806,53.512690455412326
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,Hydropriming,1,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,69.0505943647582,5.662767984884188,3.8676711974040243,2.654897028194321,6.522568225598345,450.387212762252,29.787825306158016,7.869030736012496,26.364134117224637,0.03330274544329261,51.46299808873859
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,Hydropriming,2,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,71.05993007652916,5.60012298866087,3.529303860516941,2.376455513736462,5.905759374253403,419.6628481832534,29.284896690552678,7.210695286844595,34.926296719598405,0.0295949428371905,49.206294518398494
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,Hydropriming,3,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,67.61110111529763,5.740225356574236,3.43213620682596,3.1259558759646655,6.558092082790626,443.39982693298987,31.366844106048333,6.893286621214843,31.313538646291235,0.034629388587410485,48.509413824537305
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,Hydropriming,4,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,70.94622879927266,5.616527017006214,3.584037559275233,3.217556248877768,6.801593808153001,482.54743051293906,31.315007000210816,7.156611686638804,30.33512882391569,0.03359165418210643,56.421372199971536
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,Hydropriming,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,65.86892121994636,5.673384729867153,4.067478853306842,2.346019264568153,6.413498117874994,422.4502022705822,30.601736411320317,7.360444676982819,35.352283193261556,0.02935721034920484,47.76694468089181
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,Melatonin,1,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,71.88970682433096,5.60261083572137,3.457361780259463,2.5119752799682953,5.969337060227758,429.13389119538715,24.427832951504225,6.63107503360396,27.40938464179836,0.038913352635053786,55.78384774358798
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,Melatonin,2,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,71.10224108648579,5.453256683623849,3.6829707492784127,2.9211502686026303,6.604121017881043,469.5678047777059,27.25467000492805,5.631458382335176,24.267264961031657,0.03900865159868461,61.46510892139027
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,Melatonin,3,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,70.5948431419889,5.909856295027634,4.192498483101595,2.8543338483884537,7.046832331490048,497.47002308943587,26.929347104611004,5.587094013368244,33.439691523221384,0.03850441950527912,58.613894891062905
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,Melatonin,4,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,72.24804226931818,4.923548879252874,3.4684024473120045,3.18340821452377,6.651810661835775,480.5802978638124,25.13628397668038,6.488898735831754,27.146604333252075,0.03693808240180844,51.93469736912536
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,Melatonin,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,75.04978160973857,5.322083679443319,4.026384024512459,2.8744579384933084,6.900841963005767,517.9066822469025,28.21039251935181,6.9403435534786375,30.756851715342894,0.04086660314682415,54.96790203676912
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,ProteinHydrolysate,1,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,67.09520120579202,5.270252355475569,4.002823955627578,3.381159630440452,7.38398358606803,495.4298644075002,25.860836617723557,6.670156196981945,30.20553348435865,0.03790353578057481,61.92604443434547
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,ProteinHydrolysate,2,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,65.91991810772905,5.549347887751954,3.6140305030575366,3.110054256617495,6.724084759675032,443.251116707207,27.93102814359499,6.045096940787752,35.834608016272156,0.03924845533829957,59.00781426366766
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,ProteinHydrolysate,3,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,71.00872816449605,5.604883452908597,3.499944434823998,2.395415084279286,5.895359519103284,418.62198152397923,26.864727180262534,6.551213292035375,30.929167118785884,0.03863909253568969,66.69860885438015
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,ProteinHydrolysate,4,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,65.46278312826206,5.624857936075722,3.976466103211907,2.8390804914210355,6.815546594632942,446.1646486250213,26.28064041071428,5.939546156249502,33.322422166643115,0.04228123512519103,59.27587774085063
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,ProteinHydrolysate,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,69.40212327256924,6.1100130933924,3.374329261099687,3.166508628623388,6.5408378897230754,453.9480375284525,26.18525272388259,6.131898968918228,29.925482142991406,0.03852111946430228,43.66150762598379
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,ResiliencePrimer,1,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,67.9022502224776,5.121117292707155,3.6547999372599227,3.488959653609496,7.1437595908694185,485.0773512684395,21.863561582257397,6.003946211284854,33.9524483332535,0.033656586296143404,61.33511867253477
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,ResiliencePrimer,2,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,72.05979353498668,5.547058696236012,3.052627936826926,3.288577337625088,6.3412052744520135,456.94594283998066,23.694780574270006,6.4463142890159055,33.91335296419693,0.03701150558304174,57.39091718316368
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,ResiliencePrimer,3,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,68.17522495362506,5.382822911362962,3.760186877841071,3.2199546121641758,6.980141490005247,475.8727162892393,20.866207426261,6.453679678541258,31.074655906757073,0.036046020738253665,63.82037243207542
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,ResiliencePrimer,4,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,74.41889117628934,4.888676506127287,2.792665056798476,3.1793060312295434,5.9719710880280195,444.4274665079034,24.911124694352456,5.940325667050362,32.41116582054404,0.03580677450261802,50.40900022023801
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Drought,ResiliencePrimer,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,69.48137420694079,5.125194077638942,3.915730778418162,3.3536446348554887,7.26937541327365,505.0861933404013,25.70304957446357,5.591215895640867,31.59133588600597,0.03578548182587607,59.75131829858359
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,None,1,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,59.404162812616654,7.0670949483939385,2.393198463003719,2.1168852917943055,4.510083754798025,267.91774966855934,41.92882559833167,10.888250301634084,45.36283252042202,0.03727058093148464,37.04746523184736
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,None,2,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,56.42908741069122,6.773302082485918,2.580430570522064,2.3003963017185542,4.880826872240618,275.4206062101165,38.21209158080524,11.950281795342041,37.40917567500111,0.032780285716156196,27.23219012025059
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,None,3,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,58.109623946518575,7.011956399316314,2.915221979787687,2.339967768748086,5.2551897485357735,305.37710005501333,37.887313228627455,11.502540777274458,39.15598105766539,0.03389167806724496,39.11859311384885
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,None,4,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,59.98303694393037,7.380199214625481,3.059601324135975,2.3787156137634122,5.438316937899387,326.2067657988212,38.95685290037098,11.863918882064844,41.06325868759118,0.02957789616627121,44.0690199965524
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,None,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,57.51240932954764,7.0008198829765655,2.804469220239434,2.4052615650652283,5.209730785304663,299.6241694211874,38.66699339736956,11.010341442254765,43.065247638634375,0.033034558096892194,36.051122060033414
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,Hydropriming,1,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,59.00776912746634,7.155888546007805,2.4678201541127693,2.6522126973951683,5.120032851507938,302.1217164268236,31.59590595239375,11.037246152550871,37.092104892535,0.038076158586775384,40.94800786290302
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,Hydropriming,2,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,58.11460379766667,6.621037198147267,3.3739385542704294,2.2318533982119195,5.605791952482349,325.77837829066,34.623325850809024,9.474655023945829,31.669578284321354,0.03805401590886088,43.868648157306254
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,Hydropriming,3,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,62.78773546615147,6.59545611899324,2.922604101008131,3.2236462072357073,6.146250308243838,385.909138462766,32.78925715782451,9.96335357398186,36.61209216588907,0.03932020685997059,52.772174874780596
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,Hydropriming,4,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,57.85268818512861,6.971920297169132,2.9421352052723244,2.5985463898859438,5.540681595158269,320.5433246577723,33.1452593726854,10.566088361237552,33.81348003754845,0.041206095260513755,47.753729274352246
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,Hydropriming,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,58.21357937856623,6.982017214474315,2.6519475068559553,2.1504587816111282,4.8024062884670835,279.5652596818042,31.208344736352394,10.17303662455447,37.60448490557618,0.037957952526784175,44.56516681526011
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,Melatonin,1,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,60.66440551128192,6.439089101610944,3.363490693300854,2.6808234952849164,6.044314188585771,366.67472697396215,29.424868659213626,9.120881324591307,29.47236685754971,0.03750444627472689,49.05626745544506
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,Melatonin,2,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,60.13532078004046,6.333976128708563,3.732216893823041,3.0545134683601916,6.786730362183233,408.12220737752887,31.910622225587623,9.055286993794182,34.85316623452213,0.03743621010309715,51.57258812293581
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,Melatonin,3,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,64.34414733677548,6.132879234410553,3.0424596759558957,2.3240688895906523,5.366528565546548,345.30470470854146,30.15610544066155,9.377510844015523,35.55051959338928,0.03819355001813889,42.47109937732793
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,Melatonin,4,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,61.62372529459436,6.629024022359567,3.7307353394017313,2.528240920200214,6.258976259601946,385.701433647098,28.260717050650083,9.271361079171207,32.22456887201373,0.04052293763490517,53.14882565531647
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,Melatonin,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,62.08964742321657,6.222004041051168,3.283080906193375,2.50829461756805,5.791375523761425,359.58446436579305,28.588029131691588,9.209096506189011,34.57340105173971,0.03872660801453893,47.17629824641707
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,ProteinHydrolysate,1,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,60.354437547790155,6.984444836431228,3.33075768672068,2.6373059720214074,5.968063658742087,360.1991253727853,31.714744406066234,8.544561485852881,40.18252153916283,0.041936094935178005,45.89453374274396
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,ProteinHydrolysate,2,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,66.59504150773027,5.982281098695362,3.016703237909354,2.824909240588858,5.841612478498212,389.02242547766355,31.42066536292482,8.556770262591296,42.70091296100579,0.03806915197461637,47.840506231946385
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,ProteinHydrolysate,3,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,65.97305774852923,6.151909053061841,3.5224768224093075,2.7820265997300404,6.304503422139348,415.92736834459936,30.228522054513682,9.030193377493944,37.51702049400002,0.04194981915378888,51.03711238664049
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,ProteinHydrolysate,4,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,60.95863789396946,7.142856883052866,3.7319494317964987,2.878904799688538,6.610854231485037,402.98866926691215,29.591377507175007,8.840082738333694,33.7369161771508,0.041513792896846084,54.302009247014674
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,ProteinHydrolysate,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,58.73601389185266,6.468750189211376,3.3333894166856872,2.5589721641160033,5.8923615808016905,346.093831665787,31.69256855503986,8.974233491683647,37.27171192957434,0.04161007261661997,47.0479662008451
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,ResiliencePrimer,1,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,67.15255367558116,6.155627071926965,3.097237318474809,2.5722772764484776,5.669514594923287,380.72238315007684,23.560618835152738,6.978371024733971,35.03724693165036,0.047024799220806233,54.65200332905066
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,ResiliencePrimer,2,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,64.60103191571335,6.200499142245007,3.0943757100005786,2.573440668901656,5.667816378902234,366.1467867858661,29.110088053635852,8.21256575389222,39.91381306041125,0.048316918416468214,48.084064145439925
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,ResiliencePrimer,3,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,64.09213337222204,6.169977384751606,2.992111086596843,3.110395235846601,6.102506322443444,391.12264912287344,23.984771601967086,7.5440381809740105,36.12367412842218,0.046516584235310576,57.35924897510803
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,ResiliencePrimer,4,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,65.07759350000636,6.233215143323516,3.619495426013562,2.5182853357202024,6.137780761733764,399.4320014042693,26.891966981081048,7.449166839297973,35.131436452822655,0.047163093787307715,50.908656206787164
TOM_010,Tomato,Intermediate,Aged,-0.9012573706703938,1.5579849851235203,Heat+Drought,ResiliencePrimer,5,82.13690384564555,4.37325489736822,3.595800867041196,25.66342758447142,4.100972909464149,17.29319182375242,0.0192617343241343,66.18606485067995,6.384838856416888,3.5740254509487754,3.3262711282760424,6.900296579224818,456.7034768814989,26.570765519811033,7.976847183725655,33.619919901364916,0.04621095116528127,55.93518655144379
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,None,1,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,77.62373930636268,4.59465935828954,3.044993415959628,4.013859784381425,7.058853200341053,547.9345806251578,28.217792541918598,3.7360005555954365,19.480325687035805,0.02308116629156362,91.38439648729668
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,None,2,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,80.67513778823931,4.196557616856463,3.3158723191542316,3.5768395049241746,6.892711824078406,556.0704761421517,30.459588278123025,4.687763203607398,17.04771021165232,0.021559409129231953,95.52182517771347
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,None,3,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,79.08005536959912,4.935415154740813,3.278102563983542,3.4189652506961608,6.697067814679703,529.6044935988311,30.001594558848943,4.696237120189957,19.24701372686394,0.019757592534646228,95.74204111865039
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,None,4,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,83.45204790114883,4.959830629775483,2.992910240087254,3.6910123230605225,6.683922563147776,557.7870259073777,30.174392065337887,4.91195561289137,18.79225313917725,0.023928110450038675,93.47379193269873
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,None,5,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,83.01548628296844,4.7234598350257295,3.6623387072870717,3.587019713209842,7.249358420496914,601.8090145170833,27.773489839582208,4.191466619475328,18.423623011925656,0.019933024610329895,97.20927640349784
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,Hydropriming,1,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,81.1424201685303,4.151370536696643,3.2509903439994874,3.2497342773100066,6.5007246213094945,527.484528622205,27.139357945216148,4.148839561219366,14.937400282870664,0.02367972390394616,98.74183684213162
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,Hydropriming,2,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,79.21995824057781,4.355316994511461,3.454271281293631,3.537172753755826,6.991444035049457,553.8619044979548,27.394374024330336,3.3340236991971683,11.320536148924583,0.024236908686744725,100.0
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,Hydropriming,3,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,86.08126200233383,3.5916270594221085,4.074214857813866,3.442151950670336,7.516366808484202,647.0183405467743,22.592409726579767,3.6260398480902287,16.459793234257965,0.027973054051313347,100.0
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,Hydropriming,4,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,81.59433944959443,4.257730041032054,3.121857190536405,3.211812493525076,6.333669684061482,516.791594162918,27.152544847317117,4.078703588797977,13.950220245886083,0.026673138506785602,97.8630778133651
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,Hydropriming,5,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,78.34916073663993,4.24915249043113,3.158790520760715,3.7065951533670134,6.865385674127729,537.8972057012585,28.490689331512215,4.127865195016523,15.59412056013824,0.025351392048419564,96.08844964421486
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,Melatonin,1,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,79.2048509690111,3.9246588252424885,4.0192976284907,3.2297700254322974,7.249067653922998,574.16132319325,19.797474588099774,2.958807256733243,14.652143176635008,0.03152263651008263,96.8960488633829
TOM_011,Tomato,Intermediate,Aged,-0.15030032258288725,-0.49146719489920176,Control,Melatonin,2,81.02582675211538,3.4333028603658047,3.5000463609985433,28.58166709635329,4.275642501888476,18.13723688785077,0.021992246552508695,78.04339332456753,3.7744856718996633,3.2958486769167687,3.3886077546722375,6.684456431589006,521.6776624514359,20.965992820803596,2.81254901417897,20.464185246586208,0.030853663381488032,98.45301434824675
